id,name,main_artist,artists,n_artists,year,decade,primary_genre,explicit,key,mode,popularity,popularity_pct_in_year,valence,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,duration_ms,valence_norm,acousticness_norm,danceability_norm,energy_norm,instrumentalness_norm,liveness_norm,loudness_norm,speechiness_norm,tempo_norm,duration_ms_norm,popularity_norm
1G7qAHMXF6byYff460YqnM,Keep the Fire,Kenny Loggins,['Kenny Loggins'],1,1979,1970,album rock,0,4,1,29,0.31975,0.574,0.191,0.5770000000000001,0.573,0.0113,0.615,-11.357,0.0355,113.076,275733,0.574,0.19176706827309237,0.584008097165992,0.573,0.0113,0.615,0.7617727664239292,0.03659793814432989,0.4643644741218938,0.05013066853981704,0.29
2ZADySuVICh5a2OOsUN302,Brazil,The Ritchie Family,['The Ritchie Family'],1,1975,1970,deep disco,0,7,1,27,0.256,0.741,0.0263,0.623,0.875,0.0125,0.184,-8.059,0.0494,125.48,312200,0.741,0.02640562248995984,0.6305668016194332,0.875,0.0125,0.184,0.8134210320256833,0.05092783505154639,0.5153034615021335,0.0568858282244046,0.27
5QlRoZ3eJRwFOK8xBQf44y,Master of Sparks - 2006 Remaster,ZZ Top,['ZZ Top'],1,1973,1970,album rock,0,9,0,43,0.77575,0.96,0.0157,0.713,0.621,0.0181,0.165,-4.72,0.054,126.253,209787,0.96,0.01576305220883534,0.72165991902834,0.621,0.0181,0.165,0.8657113773392844,0.05567010309278351,0.5184779082326175,0.037914808705999864,0.43
22QLjELWmorybFaEvm5pX2,You Won't See Me,Anne Murray,['Anne Murray'],1,1974,1970,adult standards,0,11,1,32,0.58125,0.809,0.583,0.6759999999999999,0.6459999999999999,0.0,0.0786,-9.772,0.0333,114.828,246400,0.809,0.5853413654618473,0.6842105263157894,0.6459999999999999,0.0,0.0786,0.7865946284550936,0.0343298969072165,0.47155933915657455,0.044697013481051394,0.32
3xdwGhgjAVDJqkJhsVe91z,Mississippi Kid,Lynyrd Skynyrd,['Lynyrd Skynyrd'],1,1973,1970,album rock,0,9,1,40,0.6955,0.785,0.625,0.745,0.477,2.75e-06,0.336,-10.87,0.0389,95.449,236067,0.785,0.6275100401606426,0.7540485829959515,0.477,2.75e-06,0.336,0.7693994205622113,0.04010309278350515,0.391976411355731,0.04278292498951539,0.4
6fFshpRdAV1MHSpzXP3Yyk,Du,Peter Maffay,['Peter Maffay'],1,1970,1970,classic schlager,0,11,1,54,0.92825,0.461,0.15,0.493,0.453,0.00435,0.4270000000000001,-11.99,0.0265,94.021,298093,0.461,0.1506024096385542,0.49898785425101216,0.453,0.00435,0.4270000000000001,0.7518596820922402,0.02731958762886598,0.3861121035534913,0.05427264266840941,0.54
6yT7kcpsXNW7QS9xunPaox,Take This Job and Shove It,Johnny Paycheck,['Johnny Paycheck'],1,1971,1970,country,0,5,1,48,0.8655,0.715,0.556,0.763,0.364,2.02e-05,0.0792,-14.244000000000002,0.0559,137.132,156667,0.715,0.5582329317269077,0.7722672064777328,0.364,2.02e-05,0.0792,0.7165609584214235,0.057628865979381445,0.5631542419725101,0.028074841545408336,0.48
1SJyT00XqCV0qdEg6XX6PL,Black Country Rock - 2015 Remaster,David Bowie,['David Bowie'],1,1970,1970,album rock,0,2,1,39,0.723,0.7879999999999999,0.0456,0.429,0.588,1.4800000000000002e-05,0.207,-11.621,0.0338,79.007,216667,0.7879999999999999,0.045783132530120486,0.4342105263157895,0.588,1.4800000000000002e-05,0.207,0.7576383994988646,0.034845360824742266,0.32445473846747735,0.03918926228402828,0.39
744hdHz3CORMz3FcU230C4,Memory Motel - Remastered,The Rolling Stones,['The Rolling Stones'],1,1976,1970,album rock,0,5,1,42,0.75,0.38,0.7829999999999999,0.357,0.62,3.52e-06,0.15,-6.03,0.0353,81.346,427933,0.38,0.7861445783132529,0.36133603238866396,0.62,3.52e-06,0.15,0.8451961475217289,0.03639175257731959,0.3340602118214261,0.07832424914678297,0.42
4POz7qlot977ugG2Rs5aFb,Soolaimon,Neil Diamond,['Neil Diamond'],1,1970,1970,adult standards,0,1,1,44,0.82075,0.62,0.393,0.6659999999999999,0.423,0.000108,0.0689,-17.114,0.0508,130.808,272693,0.62,0.39457831325301207,0.6740890688259109,0.423,0.000108,0.0689,0.6716153785921227,0.052371134020618555,0.5371837359911624,0.0495675378890603,0.44
5IxDmhavVKeGl1xig1DOZE,"Lay, Lady, Lay - Live at LA Forum, Inglewood, CA - February 1974",Bob Dylan,['Bob Dylan'],1,1974,1970,classic rock,0,11,0,25,0.29075,0.418,0.0374,0.347,0.952,0.0,0.988,-6.705,0.381,168.912,194200,0.418,0.037550200803212856,0.3512145748987854,0.952,0.0,0.988,0.8346253229974161,0.39278350515463917,0.6936638371792186,0.035027467438452045,0.25
0VV8wkOM4w78A2OHZOTzNP,Live And Let Die - 2018 Remaster,Wings,['Wings'],1,1973,1970,album rock,0,7,1,34,0.501,0.116,0.0797,0.391,0.375,0.013,0.143,-12.573,0.046,153.80200000000005,192773,0.116,0.08002008032128513,0.39574898785425106,0.375,0.013,0.143,0.7427296217993893,0.04742268041237113,0.6316122329132224,0.034763129465218534,0.34
73gx888k1raTwjFeuqIV5D,After the Thrill Is Gone - 2013 Remaster,Eagles,['Eagles'],1,1975,1970,album rock,0,7,1,56,0.9485,0.405,0.407,0.5720000000000001,0.358,0.00573,0.122,-10.168,0.0292,77.232,236664,0.405,0.4086345381526104,0.5789473684210527,0.358,0.00573,0.122,0.7803930780674967,0.030103092783505155,0.31716542029592576,0.04289351347586467,0.56
0K42w4SVIDvCZmcxrtsboq,Do You Love Me?,John Williams,"['John Williams', 'Chaim Topol', 'Norma Crane', '""Fiddler On The Roof” Motion Picture Orchestra']",4,1971,1970,soundtrack,0,11,1,33,0.5425,0.274,0.957,0.4920000000000001,0.0855,6.27e-05,0.162,-18.52,0.0834,108.418,193608,0.274,0.9608433734939759,0.4979757085020244,0.0855,6.27e-05,0.162,0.6495967426199986,0.08597938144329897,0.44523566057649266,0.03491780515383099,0.33
0OnQj8a27DzuNnTXSgOtq6,Drugs - 2005 Remaster,Talking Heads,['Talking Heads'],1,1979,1970,art punk,0,7,1,39,0.67025,0.312,0.19,0.58,0.382,0.743,0.493,-10.386,0.0347,94.372,314880,0.312,0.19076305220883535,0.5870445344129555,0.382,0.743,0.493,0.7769790932581632,0.03577319587628866,0.3875535405553023,0.057382272350729624,0.39
46Fb49uoznrI4h5xMX5OP4,Circle of Hands - 2017 Remastered,Uriah Heep,['Uriah Heep'],1,1972,1970,album rock,0,5,1,31,0.45475,0.252,0.00819,0.191,0.509,0.00309,0.0771,-9.282,0.0334,154.952,387200,0.252,0.00822289156626506,0.19331983805668015,0.509,0.00309,0.0771,0.7942682640357059,0.03443298969072165,0.6363348897567627,0.07077885414767954,0.31
1ptKPZyoKjI7PAJqAC9dVS,Men 2nd - 2006 Remastered Version,Wire,['Wire'],1,1978,1970,alternative rock,0,2,1,24,0.1325,0.857,0.00187,0.503,0.722,0.516,0.297,-7.555,0.0293,112.96,104000,0.857,0.0018775100401606426,0.5091093117408907,0.722,0.516,0.297,0.8213139143371702,0.03020618556701031,0.4638881017794149,0.018318788261393392,0.24
2b3EgzJ1Sv2QzkYQ8WRceB,Billy The Kid,The Charlie Daniels Band,['The Charlie Daniels Band'],1,1976,1970,classic rock,0,9,0,24,0.11725,0.851,0.0554,0.357,0.644,0.483,0.405,-11.74,0.038,110.317,346333,0.851,0.05562248995983936,0.36133603238866396,0.644,0.483,0.405,0.7557748022864302,0.03917525773195876,0.45303420435552155,0.06320863694225984,0.24
1gBzDyq7e4CU8feOTXwI43,The Fool On The Hill,Sergio Mendes & Brasil '66,"[""Sergio Mendes & Brasil '66""]",1,1970,1970,unknown,0,9,1,34,0.57475,0.701,0.664,0.644,0.38,4.33e-05,0.1,-16.217,0.0346,123.755,198533,0.701,0.6666666666666667,0.6518218623481782,0.38,4.33e-05,0.1,0.6856628298488764,0.035670103092783505,0.5082194762368227,0.03583011385612605,0.34
4YNXtRy0jVC3AX2hNjh0qh,Land: Horses / Land of a Thousand Dances / La Mer(de),Patti Smith,['Patti Smith'],1,1975,1970,art punk,0,9,1,30,0.3835,0.5870000000000001,0.0725,0.478,0.639,6.13e-05,0.28,-11.19,0.274,148.555,568840,0.5870000000000001,0.07279116465863453,0.4838056680161943,0.639,6.13e-05,0.28,0.7643880667136482,0.28247422680412376,0.6100645977323034,0.10442591053039497,0.3
6SO8RtacUNPKaPSCOygpz3,Alberta,Eric Clapton,['Eric Clapton'],1,1977,1970,album rock,0,0,1,34,0.5195,0.268,0.76,0.482,0.298,0.00022,0.1,-13.384,0.0284,113.456,163653,0.268,0.7630522088353414,0.48785425101214575,0.298,0.00022,0.1,0.730028971889437,0.02927835051546392,0.4659250042093246,0.029368930600074984,0.34
3S4uVMF2KcxAVubsq5J0WD,Tiny Montgomery,Bob Dylan,['Bob Dylan'],1,1975,1970,classic rock,0,6,0,23,0.099,0.532,0.7290000000000001,0.485,0.654,0.00235,0.38,-6.073,0.061,132.134,166827,0.532,0.7319277108433736,0.4908906882591093,0.654,0.00235,0.38,0.8445227468483283,0.06288659793814433,0.5426291646646708,0.02995688345714798,0.23
2bEMh5V7tB17krsfrigGyS,Too Hot to Handle,Heatwave,['Heatwave'],1,1976,1970,brit funk,0,5,0,26,0.19275,0.963,0.225,0.634,0.568,3.74e-05,0.399,-13.524,0.0446,113.149,223360,0.963,0.22590361445783133,0.6417004048582996,0.568,3.74e-05,0.399,0.7278365045806906,0.045979381443298974,0.4646642601650055,0.040429075917421335,0.26
3D49tgRWN2dDBv2yveNLff,Legend Of The One-Eyed Sailor,Chuck Mangione,['Chuck Mangione'],1,1973,1970,jazz trumpet,0,5,0,24,0.07225,0.73,0.135,0.482,0.626,0.555,0.672,-13.565,0.0508,103.166,461400,0.73,0.13554216867469882,0.48785425101214575,0.626,0.555,0.672,0.7271944248688436,0.052371134020618555,0.42366749210494975,0.08452368779443953,0.24
6TOQY40mnZWzhQhpGYI4WT,Migration,Jimmy Buffett,['Jimmy Buffett'],1,1974,1970,country rock,0,0,1,39,0.76575,0.901,0.489,0.7040000000000001,0.504,0.0,0.0853,-13.515999999999998,0.0299,136.42700000000002,255507,0.901,0.49096385542168675,0.7125506072874495,0.504,0.0,0.0853,0.7279617884269047,0.030824742268041237,0.5602590479945135,0.04638399730882826,0.39
50t6wzGWGPfdWbO5xu79z4,Juliette,Little Feat,['Little Feat'],1,1973,1970,blues rock,0,5,1,27,0.1835,0.507,0.942,0.578,0.318,0.604,0.109,-15.665,0.0344,121.965,210640,0.507,0.9457831325301205,0.5850202429149797,0.318,0.604,0.109,0.6943074152376478,0.0354639175257732,0.5008685581933989,0.03807281872083391,0.27
2Ng8rpzfNPWHxCy91598wE,Rock 'N' Roll Outlaw,Rose Tattoo,['Rose Tattoo'],1,1978,1970,australian rock,0,4,1,45,0.806,0.617,0.151,0.5329999999999999,0.772,0.468,0.27,-11.588,0.0312,93.057,201200,0.617,0.15160642570281124,0.5394736842105262,0.772,0.468,0.27,0.7581551953644977,0.03216494845360825,0.382153285121167,0.036324149857957705,0.45
0SjnBEHZVXgCKvOrpvzL2k,Sundown,Gordon Lightfoot,['Gordon Lightfoot'],1,1974,1970,album rock,0,11,1,65,0.99275,0.7509999999999999,0.334,0.794,0.4270000000000001,1.04e-05,0.0703,-15.492,0.029,105.732,213400,0.7509999999999999,0.3353413654618474,0.8036437246963564,0.4270000000000001,1.04e-05,0.0703,0.6970166784120272,0.029896907216494847,0.4342051768532321,0.03858408207481043,0.65
1oxUiD6kR2UWYnIutS33pF,"You're The First, The Last, My Everything",Barry White,['Barry White'],1,1975,1970,adult standards,0,5,1,26,0.213,0.7290000000000001,0.0158,0.667,0.488,0.00094,0.27,-11.451,0.0393,130.179,274267,0.7290000000000001,0.015863453815261046,0.6751012145748988,0.488,0.00094,0.27,0.7603006812309138,0.04051546391752578,0.5346006480306521,0.04985910619310343,0.26
2LNPICgsfcNfqkUsrPpwEy,Light Up,Styx,['Styx'],1,1975,1970,album rock,0,2,1,35,0.59675,0.5660000000000001,0.103,0.384,0.5329999999999999,6.26e-06,0.168,-14.077,0.0456,154.299,259533,0.5660000000000001,0.10341365461847389,0.38866396761133604,0.5329999999999999,6.26e-06,0.168,0.7191762587111425,0.047010309278350516,0.6336532420012566,0.047129774940389654,0.35
2Evi89iMO3vQMsGPMuSwhx,"Johnny B. Goode - Live Berkeley Community Center, Berkeley, CA May 30, 1970",Jimi Hendrix,['Jimi Hendrix'],1,1972,1970,acid rock,0,6,0,34,0.56575,0.373,0.0136,0.201,0.855,0.000206,0.7,-11.133,0.144,173.199,283787,0.373,0.013654618473895581,0.2034412955465587,0.855,0.000206,0.7,0.7652807141179235,0.14845360824742268,0.7112690805603125,0.051622594283631126,0.34
2DNOQnQBiOMw6UmKvOwaYo,Bougainvillea,Dickey Betts,"['Dickey Betts', 'Great Southern']",2,1977,1970,blues rock,0,4,1,35,0.554,0.57,0.239,0.376,0.6409999999999999,0.181,0.162,-12.259,0.0307,127.607,432640,0.57,0.2399598393574297,0.3805668016194332,0.6409999999999999,0.181,0.162,0.7476470127632918,0.031649484536082476,0.5240383233336208,0.0791961754537277,0.35
06xHz7UwdUBahhSA7r13ZA,Sing Me a Rainbow,Dr. Hook,['Dr. Hook'],1,1972,1970,bubblegum pop,0,9,1,30,0.416,0.226,0.732,0.358,0.246,1.18e-06,0.13,-14.651,0.093,182.229,151160,0.226,0.7349397590361446,0.3623481781376518,0.246,1.18e-06,0.13,0.7101871427452824,0.09587628865979382,0.7483522034274169,0.02705472296194867,0.3
4ObxJP7kYUkBqpiklCzrBo,Brighton Rock - Remastered 2011,Queen,['Queen'],1,1974,1970,classic rock,0,11,0,45,0.8725,0.351,0.361,0.352,0.8420000000000001,0.0142,0.79,-9.168,0.389,138.109,310013,0.351,0.36244979919678716,0.3562753036437247,0.8420000000000001,0.0142,0.79,0.7960535588442565,0.40103092783505156,0.567166446960457,0.0564807075884819,0.45
2qL00yPJrZQQE2jXMS46Ui,Kiss Me,Stephen Sondheim,"['Stephen Sondheim', 'Sarah Rice', 'Victor Garber', 'Paul Gemignani']",4,1979,1970,broadway,0,4,1,28,0.276,0.8009999999999999,0.957,0.594,0.454,0.000371,0.515,-11.863,0.0531,113.49,91000,0.8009999999999999,0.9608433734939759,0.6012145748987854,0.454,0.000371,0.515,0.7538485631508888,0.054742268041237115,0.46606463058556835,0.01591066376802574,0.28
2LqzuRukwnpeWYLXBtiwmq,Love Will Find A Way,Pablo Cruise,['Pablo Cruise'],1,1978,1970,country rock,0,7,1,53,0.90825,0.843,0.00719,0.78,0.491,1.8e-05,0.0677,-13.934,0.0351,124.238,251427,0.843,0.007218875502008032,0.7894736842105263,0.491,1.8e-05,0.0677,0.7214157074622192,0.036185567010309276,0.5102029921111098,0.0456282166986021,0.53
3pG3uTycgC5lJavWznojHt,When You Are Who You Are,Gil Scott-Heron,['Gil Scott-Heron'],1,1971,1970,classic soul,0,10,1,39,0.71425,0.958,0.524,0.647,0.665,0.0,0.108,-11.816,0.0416,125.335,201330,0.958,0.5261044176706827,0.6548582995951417,0.665,0.0,0.108,0.7545846057473965,0.04288659793814433,0.5147079960740348,0.03634823110289138,0.39
6qSzRfSevJwvfCL1Y2gK45,Pulled Up,Talking Heads,['Talking Heads'],1,1977,1970,art punk,0,4,1,28,0.27,0.974,0.123,0.69,0.517,9.26e-06,0.176,-15.223,0.0444,140.226,268867,0.974,0.12349397590361445,0.6983805668016194,0.517,9.26e-06,0.176,0.7012293477409757,0.04577319587628866,0.5758602422106962,0.04885880832662763,0.28
6skpmjJGfbcFyaQ3cymYSl,Looking for a Love - Live,The J. Geils Band,"['The J. Geils Band', 'Geoffrey Haslam']",2,1972,1970,album rock,0,0,1,24,0.16475,0.381,0.0267,0.239,0.991,0.0428,0.952,-4.2,0.171,171.709,327333,0.381,0.026807228915662652,0.24190283400809715,0.991,0.0428,0.952,0.8738548273431994,0.17628865979381445,0.7051501599543339,0.05968907037503019,0.24
11BoHKTgVbNPb9jGQuC2dU,"Hard Luck Woman - Live At The Forum, Los Angeles/1977",KISS,['KISS'],1,1977,1970,album rock,0,11,1,29,0.3165,0.6,0.36,0.471,0.914,0.0,0.952,-6.483,0.0668,126.962,186667,0.6,0.3614457831325301,0.4767206477732793,0.914,0.0,0.952,0.8381019497298567,0.0688659793814433,0.5213895288431133,0.03363205191471831,0.29
5yGzKkwFTQmVkV6PKSj2Ak,Opening: I Can't Turn You Loose - Live,The Blues Brothers,"['The Blues Brothers', 'Joe Gastwirt']",2,1978,1970,blues,0,0,1,43,0.77,0.4,0.441,0.4920000000000001,0.934,0.00224,0.935,-8.912,0.347,95.927,107760,0.4,0.4427710843373494,0.4979757085020244,0.934,0.00224,0.935,0.800062641923107,0.3577319587628866,0.393939393939394,0.019015291961013574,0.43
4O4AepGVUhNICPeiMWLHt4,Pre-Road Downs - Live,"Crosby, Stills, Nash & Young","['Crosby, Stills, Nash & Young']",1,1971,1970,album rock,0,9,1,26,0.25375,0.959,0.134,0.55,0.8370000000000001,0.000241,0.693,-7.904,0.043,134.832,184107,0.959,0.13453815261044177,0.5566801619433199,0.8370000000000001,0.000241,0.693,0.815848406546081,0.04432989690721649,0.5537089282854292,0.03315783662987053,0.26
7dWfTdoKjUip1fAW7cdcIX,Rock and Roll - Remaster,Led Zeppelin,['Led Zeppelin'],1,1971,1970,album rock,0,9,1,49,0.88025,0.871,0.000582,0.317,0.887,0.00258,0.0891,-7.292000000000002,0.0375,169.613,220561,0.871,0.0005843373493975904,0.3208502024291498,0.887,0.00258,0.0891,0.825432620781458,0.03865979381443299,0.696542604524716,0.039910588189964714,0.49
3jHo6WwnePzMJipiXelKtt,If the Kids Are United,Sham 69,['Sham 69'],1,1978,1970,oi,0,2,1,35,0.5555,0.276,0.00484,0.197,0.94,0.0267,0.669,-6.847,0.0795,133.72299999999998,226693,0.276,0.004859437751004015,0.1993927125506073,0.94,0.0267,0.669,0.8324015347271161,0.08195876288659794,0.5491546444250062,0.041046481989451676,0.35
4YToePy23aX4BbaLkXT8df,400 Years - Jamaican Version,Bob Marley & The Wailers,['Bob Marley & The Wailers'],1,1973,1970,reggae,0,0,0,46,0.8255,0.882,0.219,0.767,0.626,1.06e-05,0.0652,-4.995,0.0606,144.776,180400,0.882,0.21987951807228917,0.7763157894736842,0.626,1.06e-05,0.0652,0.8614047451256754,0.06247422680412371,0.5945455366786171,0.032471150668569454,0.46
5D9PjCTUz7gojSCmvV5sRO,Come Together,The Supremes,['The Supremes'],1,1970,1970,adult standards,0,9,0,31,0.46875,0.885,0.736,0.588,0.6990000000000001,6.720000000000001e-05,0.332,-9.379,0.0392,88.805,248067,0.885,0.7389558232931727,0.5951417004048583,0.6990000000000001,6.720000000000001e-05,0.332,0.7927491974003603,0.04041237113402062,0.3646917747744418,0.04500580913723939,0.31
2ROR4vROCM58XLVIoCUgbm,Give the People What They Want,The O'Jays,"[""The O'Jays""]",1,1975,1970,classic soul,0,7,0,38,0.68975,0.8759999999999999,0.0916,0.6990000000000001,0.847,0.0,0.4920000000000001,-6.035,0.249,97.941,250800,0.8759999999999999,0.09196787148594378,0.7074898785425102,0.847,0.0,0.4920000000000001,0.8451178451178453,0.2567010309278351,0.4022102034027769,0.04551207100188352,0.38
7fBeuEb33oFgM4tM7XGs6g,Yu-Ma / Go Away Little Boy,Marlena Shaw,['Marlena Shaw'],1,1977,1970,classic soul,0,0,1,31,0.409,0.179,0.508,0.351,0.514,0.0,0.274,-9.079,0.0596,72.681,410333,0.179,0.5100401606425703,0.35526315789473684,0.514,0.0,0.274,0.7974473416333882,0.06144329896907217,0.2984760191698801,0.07506401906345445,0.31
04JxDXEJRDypv0mT9mxEHC,Still In Saigon,The Charlie Daniels Band,['The Charlie Daniels Band'],1,1973,1970,classic rock,0,8,1,35,0.53825,0.8640000000000001,0.0525,0.565,0.6,0.0,0.122,-11.635,0.0496,148.536,231373,0.8640000000000001,0.05271084337349397,0.5718623481781376,0.6,0.0,0.122,0.7574191527679901,0.0511340206185567,0.6099865712279319,0.04191340680706403,0.35
4alHo6RGd0D3OUbTPExTHN,Just What I Needed,The Cars,['The Cars'],1,1978,1970,album rock,0,4,1,70,0.994,0.69,0.0152,0.619,0.579,6.4e-05,0.0858,-9.307,0.0473,127.224,225627,0.69,0.015261044176706828,0.6265182186234818,0.579,6.4e-05,0.0858,0.7938767520162869,0.04876288659793815,0.5224654732718156,0.04084901578099553,0.7
2JS01Hn59ZqVvKJfi7vZWk,Truck Drivin' Man - Live,The J. Geils Band,['The J. Geils Band'],1,1976,1970,album rock,0,7,1,21,0.03375,0.7170000000000001,0.156,0.608,0.899,1.58e-05,0.925,-8.384,0.0796,112.002,112067,0.7170000000000001,0.1566265060240964,0.6153846153846154,0.899,1.58e-05,0.925,0.8083313757732363,0.0820618556701031,0.4599539232958395,0.019813122129700843,0.21
3KLCpm0WlNCVO4UpcVeqGb,Crow River Waltz,Leo Kottke,['Leo Kottke'],1,1974,1970,american primitive,0,3,1,18,0.019,0.249,0.736,0.461,0.211,0.892,0.111,-19.431,0.0394,78.308,197227,0.249,0.7389558232931727,0.46659919028340086,0.211,0.892,0.111,0.6353300446323703,0.04061855670103093,0.3215841844382297,0.03558818996471542,0.18
4dEf4WEDb3tuyhpbZJN8yR,Whole Lot of BS - 1972 Version,Funkadelic,['Funkadelic'],1,1971,1970,funk,0,6,0,34,0.57175,0.7959999999999999,0.026,0.623,0.984,0.0276,0.272,-7.277,0.0411,109.694,133360,0.7959999999999999,0.02610441767068273,0.6305668016194332,0.984,0.0276,0.272,0.8256675279931094,0.04237113402061855,0.45047575634376014,0.023757444809491417,0.34
2g7iUTiLRue30KAXnesFgt,Trampled Under Foot - 1990 Remaster,Led Zeppelin,['Led Zeppelin'],1,1975,1970,album rock,0,7,0,56,0.9485,0.8079999999999999,0.163,0.55,0.835,0.179,0.0864,-8.632,0.0487,111.25,335467,0.8079999999999999,0.1636546184738956,0.5566801619433199,0.835,0.179,0.0864,0.8044475765405998,0.050206185567010314,0.45686571638597656,0.06119581534649577,0.56
3WrjbE6biDbu8x8g6FqhMR,Majestic,Journey,['Journey'],1,1979,1970,album rock,0,4,1,26,0.18075,0.0826,0.186,0.259,0.5579999999999999,0.923,0.117,-9.042,0.0339,71.598,75533,0.0826,0.18674698795180722,0.26214574898785425,0.5579999999999999,0.923,0.117,0.7980267794221283,0.03494845360824742,0.2940285084207025,0.01304555134195516,0.26
32i6Tg4IYr7Ce9sIiWRT2K,Spaced Cowboy,Sly & The Family Stone,['Sly & The Family Stone'],1,1971,1970,classic rock,0,7,1,34,0.57175,0.695,0.194,0.6659999999999999,0.6709999999999999,0.335,0.185,-12.73,0.0669,174.845,238400,0.695,0.19477911646586346,0.6740890688259109,0.6709999999999999,0.335,0.185,0.740270926317438,0.06896907216494845,0.7180286398337624,0.04321509071590207,0.34
0DHfZm8R2vck7AHXLObb28,Ain't Nobody But Me,Supertramp,['Supertramp'],1,1975,1970,album rock,0,1,1,44,0.82475,0.632,0.0982,0.512,0.585,0.00234,0.6459999999999999,-8.911,0.036,101.771,314133,0.632,0.09859437751004016,0.5182186234817814,0.585,0.00234,0.6459999999999999,0.8000783024038838,0.03711340206185567,0.41793870402082894,0.057243897812533806,0.44
3bEECCaIejir3Amq4iTpCg,Fire And Brimstone,Link Wray,['Link Wray'],1,1971,1970,cosmic american,0,8,1,52,0.91625,0.7979999999999999,0.376,0.596,0.779,0.0134,0.231,-11.361,0.0388,109.533,258893,0.7979999999999999,0.37751004016064255,0.6032388663967612,0.779,0.0134,0.231,0.7617101245008221,0.04,0.44981458438566446,0.04701122111917771,0.52
5tkq8akplVKkkXOIrOHqPi,Broken Down Angel,Nazareth,['Nazareth'],1,1973,1970,album rock,0,1,0,30,0.32325,0.5529999999999999,0.0545,0.6459999999999999,0.642,0.0162,0.144,-7.48,0.0375,124.592,224720,0.5529999999999999,0.05471887550200803,0.6538461538461537,0.642,0.0162,0.144,0.8224884503954272,0.03865979381443299,0.5116567490872952,0.04068100278749672,0.3
3zqvox7nyhykHe7WS8w9Rm,It's Sad to Belong - Single Version,England Dan & John Ford Coley,['England Dan & John Ford Coley'],1,1977,1970,adult standards,0,3,1,63,0.9735,0.539,0.374,0.517,0.309,2.36e-06,0.102,-16.463,0.0356,136.209,173547,0.539,0.3755020080321285,0.5232793522267206,0.309,2.36e-06,0.102,0.6818103515777935,0.036701030927835054,0.5593637965233033,0.031201698579873413,0.63
172xKQCZJiwzaYUzs0idwP,Let Us Prey / Call for the Priest,Judas Priest,['Judas Priest'],1,1977,1970,album rock,0,2,1,30,0.3655,0.228,0.000972,0.357,0.938,0.000125,0.109,-5.055,0.0677,128.262,372693,0.228,0.0009759036144578313,0.36133603238866396,0.938,0.000125,0.109,0.8604651162790699,0.0697938144329897,0.5267281844053764,0.06809157245342687,0.3
73lJf4IeSTZDseFvCVbX6f,Anhelante,Gualberto Ibarreto,['Gualberto Ibarreto'],1,1976,1970,classic venezuelan pop,0,7,1,31,0.3895,0.425,0.7909999999999999,0.356,0.291,0.0,0.0936,-9.518,0.0373,180.977,197213,0.425,0.7941767068273091,0.3603238866396761,0.291,0.0,0.0936,0.7905723905723906,0.03845360824742268,0.7432106674551451,0.03558559659987641,0.31
18eyLgN59xVDlmTmSzwkRH,Maybe I'm a Fool,Eddie Money,['Eddie Money'],1,1977,1970,album rock,0,0,0,27,0.22,0.79,0.35,0.672,0.72,5.460000000000001e-05,0.162,-6.502999999999999,0.0319,95.71,185733,0.79,0.3514056224899598,0.6801619433198381,0.72,5.460000000000001e-05,0.162,0.8377887401143216,0.03288659793814433,0.3930482491263084,0.03345903743188713,0.27
10vkYRKw6Jjr7try1ir50G,Tired of Being Alone,Al Green,['Al Green'],1,1971,1970,classic soul,0,7,1,68,0.98925,0.617,0.339,0.772,0.397,0.00541,0.0753,-8.585,0.0391,97.964,172320,0.617,0.34036144578313254,0.7813765182186235,0.397,0.00541,0.0753,0.8051836191371076,0.04030927835051547,0.4023046565396477,0.030974408675768637,0.68
7vUuN3fcfkyeUO0mYg9Y4n,Lily Of The Valley,Queen,['Queen'],1,1974,1970,classic rock,0,9,0,29,0.47775,0.483,0.74,0.262,0.192,0.0,0.156,-15.038,0.0298,79.836,105000,0.483,0.7429718875502008,0.2651821862348178,0.192,0.0,0.156,0.7041265366846763,0.030721649484536085,0.32785915805295124,0.018504028607037058,0.29
5iVxkOzgZggmXx2YDi7wXy,High On Sunshine,Commodores,['Commodores'],1,1976,1970,adult standards,0,1,0,41,0.72775,0.595,0.47,0.436,0.387,0.0,0.0833,-12.911,0.0331,97.031,264400,0.595,0.4718875502008032,0.44129554655870445,0.387,0.0,0.0833,0.7374363792968445,0.034123711340206184,0.39847314450919274,0.04803133970263738,0.41
1jcyn6bnqB1911P3oTj7Vq,Let Me Entertain You - Live In Montreal / November 1981,Queen,['Queen'],1,1978,1970,classic rock,0,11,0,22,0.068,0.319,0.000351,0.298,0.969,2.52e-05,0.99,-6.314,0.149,77.863,168560,0.319,0.0003524096385542169,0.3016194331983806,0.969,2.52e-05,0.99,0.8407485709811292,0.15360824742268042,0.3197567215726858,0.03027790497614845,0.22
5atzraDZf6C8dEIFBHw3E2,Rock Bottom - Live/1975,KISS,['KISS'],1,1975,1970,album rock,0,6,1,29,0.34275,0.273,0.71,0.382,0.927,0.0551,0.496,-6.158,0.165,132.996,217333,0.273,0.7128514056224899,0.3866396761133603,0.927,0.0551,0.496,0.8431916059823037,0.17010309278350516,0.5461691039682638,0.03931263235422696,0.29
